preference_id,tenant_id,preferred_city,preferred_property_type,min_bedrooms,max_budget,preferred_furnishing,parking_required,amenity_preference,max_commute_distance_km
TP05243,T05243,Bangalore,VILLA,2,72413,UNFURNISHED,True,SWIMMING_POOL,22.4
TP05244,T05244,Delhi,HOUSE,3,56514,SEMI_FURNISHED,False,WIFI,18.7
TP05245,T05245,Delhi,VILLA,1,47102,FULLY_FURNISHED,True,CLUBHOUSE,29.9
TP05246,T05246,Chennai,HOUSE,2,95549,UNFURNISHED,False,CLUBHOUSE,9.1
TP05247,T05247,Kolkata,HOUSE,1,24125,UNFURNISHED,False,GYM,12.1
TP05248,T05248,Hyderabad,VILLA,1,62583,SEMI_FURNISHED,False,GYM,27.7
TP05249,T05249,Bangalore,APARTMENT,1,25333,SEMI_FURNISHED,True,CLUBHOUSE,17.8
TP05250,T05250,Chennai,PG,3,106135,FULLY_FURNISHED,False,GYM,22.7
TP05251,T05251,Hyderabad,APARTMENT,3,33633,UNFURNISHED,True,WIFI,7.9
TP05252,T05252,Mumbai,APARTMENT,3,64061,FULLY_FURNISHED,True,CLUBHOUSE,16.0
TP05253,T05253,Hyderabad,HOUSE,2,104882,SEMI_FURNISHED,False,LIFT,17.3
TP05254,T05254,Hyderabad,VILLA,2,15708,FULLY_FURNISHED,False,AIR_CONDITIONING,15.8
TP05255,T05255,Chennai,HOUSE,3,26699,SEMI_FURNISHED,True,LIFT,3.9
TP05256,T05256,Bangalore,HOUSE,2,81206,FULLY_FURNISHED,True,POWER_BACKUP,11.3
TP05257,T05257,Bangalore,VILLA,2,60592,FULLY_FURNISHED,False,POWER_BACKUP,23.9
TP05258,T05258,Bangalore,PG,3,32476,UNFURNISHED,True,PARKING,10.8
TP05259,T05259,Kolkata,HOUSE,2,87568,UNFURNISHED,True,GARDEN,24.5
TP05260,T05260,Chennai,PG,2,46350,UNFURNISHED,True,POWER_BACKUP,19.0
TP05261,T05261,Bangalore,HOUSE,3,47512,FULLY_FURNISHED,False,PARKING,17.7
TP05262,T05262,Hyderabad,APARTMENT,2,77397,UNFURNISHED,False,POWER_BACKUP,22.3
TP05263,T05263,Delhi,APARTMENT,2,63513,UNFURNISHED,True,AIR_CONDITIONING,6.6
TP05264,T05264,Chennai,HOUSE,2,88342,UNFURNISHED,True,AIR_CONDITIONING,3.8
TP05265,T05265,Hyderabad,PG,1,28854,UNFURNISHED,True,POWER_BACKUP,15.7
TP05266,T05266,Hyderabad,VILLA,3,63883,UNFURNISHED,False,GARDEN,2.0
TP05267,T05267,Kolkata,VILLA,2,53919,UNFURNISHED,False,CLUBHOUSE,2.4
TP05268,T05268,Delhi,HOUSE,3,19103,FULLY_FURNISHED,False,POWER_BACKUP,20.4
TP05269,T05269,Hyderabad,APARTMENT,1,98768,SEMI_FURNISHED,True,LIFT,13.5
TP05270,T05270,Hyderabad,VILLA,2,37924,SEMI_FURNISHED,True,PARKING,29.4
TP05271,T05271,Chennai,PG,3,65397,SEMI_FURNISHED,True,LIFT,18.5
TP05272,T05272,Kolkata,HOUSE,1,68272,SEMI_FURNISHED,False,PARKING,26.6
TP05273,T05273,Hyderabad,VILLA,1,69462,UNFURNISHED,False,AIR_CONDITIONING,26.7
TP05274,T05274,Delhi,APARTMENT,2,63748,FULLY_FURNISHED,False,PARKING,25.2
TP05275,T05275,Mumbai,HOUSE,2,18505,UNFURNISHED,False,WIFI,11.6
TP05276,T05276,Hyderabad,PG,3,116249,FULLY_FURNISHED,True,AIR_CONDITIONING,24.0
TP05277,T05277,Hyderabad,PG,1,112205,UNFURNISHED,True,SWIMMING_POOL,5.0
TP05278,T05278,Hyderabad,HOUSE,1,44165,UNFURNISHED,True,SECURITY,12.7
TP05279,T05279,Mumbai,PG,3,59778,UNFURNISHED,True,AIR_CONDITIONING,23.1
TP05280,T05280,Chennai,HOUSE,2,115290,SEMI_FURNISHED,True,CLUBHOUSE,16.8
TP05281,T05281,Kolkata,PG,3,45221,UNFURNISHED,False,SWIMMING_POOL,16.8
TP05282,T05282,Mumbai,APARTMENT,1,23603,UNFURNISHED,False,PARKING,11.6
TP05283,T05283,Mumbai,HOUSE,3,101530,UNFURNISHED,False,GARDEN,22.0
TP05284,T05284,Kolkata,PG,3,18193,FULLY_FURNISHED,False,GYM,8.0
TP05285,T05285,Chennai,APARTMENT,2,114830,UNFURNISHED,True,GARDEN,12.0
TP05286,T05286,Delhi,PG,1,62390,SEMI_FURNISHED,True,AIR_CONDITIONING,8.5
TP05287,T05287,Bangalore,HOUSE,1,74666,FULLY_FURNISHED,False,AIR_CONDITIONING,4.2
TP05288,T05288,Mumbai,APARTMENT,3,80227,UNFURNISHED,True,WIFI,20.8
TP05289,T05289,Bangalore,HOUSE,2,36828,FULLY_FURNISHED,False,GYM,17.5
TP05290,T05290,Mumbai,VILLA,2,96016,FULLY_FURNISHED,False,CLUBHOUSE,9.3
TP05291,T05291,Delhi,HOUSE,2,28380,SEMI_FURNISHED,True,GYM,7.6
TP05292,T05292,Chennai,PG,3,30423,UNFURNISHED,True,PARKING,12.5
TP05293,T05293,Chennai,HOUSE,1,13984,UNFURNISHED,False,POWER_BACKUP,11.8
TP05294,T05294,Chennai,PG,1,90397,UNFURNISHED,False,CLUBHOUSE,16.4
TP05295,T05295,Bangalore,VILLA,1,34189,FULLY_FURNISHED,False,LIFT,19.4
TP05296,T05296,Kolkata,HOUSE,2,37181,FULLY_FURNISHED,False,AIR_CONDITIONING,12.2
TP05297,T05297,Kolkata,HOUSE,1,90590,UNFURNISHED,False,POWER_BACKUP,29.7
TP05298,T05298,Bangalore,APARTMENT,2,36249,UNFURNISHED,False,GYM,14.5
TP05299,T05299,Hyderabad,PG,2,50697,SEMI_FURNISHED,False,PARKING,11.9
TP05300,T05300,Bangalore,HOUSE,3,99824,UNFURNISHED,False,GYM,11.6
TP05301,T05301,Chennai,HOUSE,3,48115,SEMI_FURNISHED,False,PARKING,22.1
TP05302,T05302,Hyderabad,PG,1,118979,FULLY_FURNISHED,False,SWIMMING_POOL,3.7
TP05303,T05303,Chennai,VILLA,3,96856,FULLY_FURNISHED,False,SWIMMING_POOL,18.6
TP05304,T05304,Hyderabad,HOUSE,2,41902,UNFURNISHED,True,WIFI,20.6
TP05305,T05305,Bangalore,PG,2,87922,FULLY_FURNISHED,False,WIFI,18.0
TP05306,T05306,Chennai,VILLA,3,110419,FULLY_FURNISHED,False,SECURITY,11.7
TP05307,T05307,Hyderabad,APARTMENT,3,36288,SEMI_FURNISHED,True,AIR_CONDITIONING,28.3
TP05308,T05308,Mumbai,HOUSE,3,72488,FULLY_FURNISHED,True,CLUBHOUSE,13.3
TP05309,T05309,Kolkata,PG,3,64672,SEMI_FURNISHED,True,CLUBHOUSE,10.9
TP05310,T05310,Delhi,APARTMENT,3,69954,FULLY_FURNISHED,False,SWIMMING_POOL,15.8
TP05311,T05311,Mumbai,HOUSE,1,93358,FULLY_FURNISHED,True,WIFI,27.2
TP05312,T05312,Delhi,PG,2,39299,UNFURNISHED,False,GYM,28.1
TP05313,T05313,Bangalore,APARTMENT,3,108505,SEMI_FURNISHED,True,POWER_BACKUP,26.0
TP05314,T05314,Mumbai,APARTMENT,3,102712,SEMI_FURNISHED,True,SWIMMING_POOL,26.4
TP05315,T05315,Mumbai,PG,1,99061,SEMI_FURNISHED,False,PARKING,15.6
TP05316,T05316,Chennai,VILLA,3,17543,UNFURNISHED,False,CLUBHOUSE,4.5
TP05317,T05317,Bangalore,APARTMENT,2,75479,SEMI_FURNISHED,False,CLUBHOUSE,23.2
TP05318,T05318,Kolkata,VILLA,1,67024,FULLY_FURNISHED,False,GYM,25.6
TP05319,T05319,Delhi,HOUSE,3,75879,UNFURNISHED,False,CLUBHOUSE,22.2
TP05320,T05320,Bangalore,VILLA,3,50469,UNFURNISHED,False,GYM,10.7
TP05321,T05321,Kolkata,HOUSE,2,18844,UNFURNISHED,False,AIR_CONDITIONING,6.0
TP05322,T05322,Kolkata,HOUSE,2,68109,SEMI_FURNISHED,False,AIR_CONDITIONING,13.5
TP05323,T05323,Hyderabad,HOUSE,3,18163,SEMI_FURNISHED,False,WIFI,10.0
TP05324,T05324,Bangalore,PG,1,76073,UNFURNISHED,False,GYM,15.9
TP05325,T05325,Mumbai,PG,3,113055,SEMI_FURNISHED,True,GARDEN,2.5
TP05326,T05326,Hyderabad,VILLA,2,28180,SEMI_FURNISHED,True,SWIMMING_POOL,26.4
TP05327,T05327,Kolkata,APARTMENT,3,55285,FULLY_FURNISHED,True,LIFT,24.3
TP05328,T05328,Kolkata,PG,1,90412,SEMI_FURNISHED,False,POWER_BACKUP,24.2
TP05329,T05329,Kolkata,VILLA,1,59368,FULLY_FURNISHED,True,WIFI,19.0
TP05330,T05330,Delhi,VILLA,3,73744,SEMI_FURNISHED,True,SWIMMING_POOL,22.4
TP05331,T05331,Delhi,PG,3,100291,FULLY_FURNISHED,False,LIFT,14.3
TP05332,T05332,Kolkata,APARTMENT,2,113465,UNFURNISHED,True,SWIMMING_POOL,9.0
TP05333,T05333,Bangalore,HOUSE,2,107787,SEMI_FURNISHED,True,CLUBHOUSE,8.6
TP05334,T05334,Mumbai,APARTMENT,3,12684,FULLY_FURNISHED,False,WIFI,5.8
TP05335,T05335,Mumbai,HOUSE,2,110760,SEMI_FURNISHED,True,LIFT,29.3
TP05336,T05336,Chennai,VILLA,1,109423,UNFURNISHED,False,AIR_CONDITIONING,20.8
TP05337,T05337,Delhi,PG,2,49933,SEMI_FURNISHED,False,GARDEN,27.0
TP05338,T05338,Delhi,HOUSE,2,63540,UNFURNISHED,True,SECURITY,2.9
TP05339,T05339,Mumbai,PG,2,87356,UNFURNISHED,False,WIFI,19.7
TP05340,T05340,Bangalore,HOUSE,2,118893,SEMI_FURNISHED,False,GARDEN,16.1
TP05341,T05341,Delhi,VILLA,3,46033,FULLY_FURNISHED,True,WIFI,8.7
TP05342,T05342,Kolkata,VILLA,2,114095,SEMI_FURNISHED,True,GYM,2.9
TP05343,T05343,Kolkata,APARTMENT,1,62122,FULLY_FURNISHED,True,WIFI,6.6
TP05344,T05344,Chennai,HOUSE,3,21110,SEMI_FURNISHED,True,PARKING,21.5
TP05345,T05345,Bangalore,VILLA,2,58662,SEMI_FURNISHED,True,SECURITY,14.6
TP05346,T05346,Delhi,HOUSE,1,14845,SEMI_FURNISHED,True,PARKING,17.8
TP05347,T05347,Bangalore,HOUSE,1,98895,SEMI_FURNISHED,True,CLUBHOUSE,29.0
TP05348,T05348,Bangalore,VILLA,2,15986,FULLY_FURNISHED,False,SECURITY,13.0
TP05349,T05349,Bangalore,APARTMENT,2,94310,FULLY_FURNISHED,True,GARDEN,7.1
TP05350,T05350,Kolkata,HOUSE,3,44126,FULLY_FURNISHED,True,LIFT,3.4
TP05351,T05351,Bangalore,HOUSE,2,27059,FULLY_FURNISHED,False,GYM,4.5
TP05352,T05352,Kolkata,VILLA,3,91480,SEMI_FURNISHED,True,CLUBHOUSE,7.1
TP05353,T05353,Delhi,PG,1,66877,UNFURNISHED,True,GYM,5.1
TP05354,T05354,Mumbai,HOUSE,1,64014,FULLY_FURNISHED,True,SWIMMING_POOL,25.2
TP05355,T05355,Hyderabad,VILLA,1,74757,FULLY_FURNISHED,False,GARDEN,29.0
TP05356,T05356,Chennai,VILLA,3,95050,SEMI_FURNISHED,True,AIR_CONDITIONING,27.0
TP05357,T05357,Hyderabad,PG,1,22615,UNFURNISHED,False,CLUBHOUSE,6.7
TP05358,T05358,Hyderabad,APARTMENT,1,73870,SEMI_FURNISHED,False,AIR_CONDITIONING,9.8
TP05359,T05359,Hyderabad,APARTMENT,1,58103,FULLY_FURNISHED,False,POWER_BACKUP,5.9
TP05360,T05360,Bangalore,APARTMENT,1,68618,UNFURNISHED,False,GYM,18.3
TP05361,T05361,Kolkata,PG,2,48101,FULLY_FURNISHED,True,AIR_CONDITIONING,3.4
TP05362,T05362,Bangalore,APARTMENT,2,17036,UNFURNISHED,True,AIR_CONDITIONING,28.3
TP05363,T05363,Delhi,HOUSE,2,36408,SEMI_FURNISHED,False,WIFI,14.5
TP05364,T05364,Bangalore,APARTMENT,2,51756,SEMI_FURNISHED,True,AIR_CONDITIONING,7.0
TP05365,T05365,Chennai,PG,1,102517,FULLY_FURNISHED,True,CLUBHOUSE,21.2
TP05366,T05366,Mumbai,HOUSE,3,87369,SEMI_FURNISHED,False,GYM,11.3
TP05367,T05367,Chennai,VILLA,1,36432,FULLY_FURNISHED,True,PARKING,8.3
TP05368,T05368,Hyderabad,PG,1,77778,FULLY_FURNISHED,False,WIFI,6.3
TP05369,T05369,Chennai,APARTMENT,2,57561,UNFURNISHED,True,CLUBHOUSE,23.5
TP05370,T05370,Delhi,PG,2,53992,SEMI_FURNISHED,False,GARDEN,12.3
TP05371,T05371,Kolkata,HOUSE,3,81528,FULLY_FURNISHED,False,CLUBHOUSE,17.4
TP05372,T05372,Mumbai,VILLA,2,74117,SEMI_FURNISHED,True,AIR_CONDITIONING,10.6
TP05373,T05373,Mumbai,APARTMENT,1,52647,UNFURNISHED,True,WIFI,18.2
TP05374,T05374,Bangalore,PG,2,87223,SEMI_FURNISHED,True,SWIMMING_POOL,27.2
TP05375,T05375,Kolkata,VILLA,3,107181,FULLY_FURNISHED,False,AIR_CONDITIONING,17.0
TP05376,T05376,Chennai,PG,3,44518,UNFURNISHED,True,PARKING,29.0
TP05377,T05377,Delhi,PG,2,67762,FULLY_FURNISHED,True,LIFT,27.3
TP05378,T05378,Bangalore,HOUSE,2,78246,FULLY_FURNISHED,False,GYM,18.7
TP05379,T05379,Delhi,APARTMENT,2,33773,SEMI_FURNISHED,True,GYM,2.7
TP05380,T05380,Kolkata,HOUSE,3,110484,FULLY_FURNISHED,True,CLUBHOUSE,13.0
TP05381,T05381,Bangalore,HOUSE,1,77643,SEMI_FURNISHED,False,AIR_CONDITIONING,4.2
TP05382,T05382,Kolkata,HOUSE,1,97848,UNFURNISHED,False,PARKING,5.8
TP05383,T05383,Chennai,PG,3,104542,UNFURNISHED,False,CLUBHOUSE,27.7
TP05384,T05384,Chennai,APARTMENT,1,82926,UNFURNISHED,True,POWER_BACKUP,3.5
TP05385,T05385,Delhi,VILLA,2,48278,UNFURNISHED,False,GARDEN,29.0
TP05386,T05386,Delhi,VILLA,1,40776,UNFURNISHED,True,AIR_CONDITIONING,23.7
TP05387,T05387,Hyderabad,HOUSE,3,18830,SEMI_FURNISHED,True,POWER_BACKUP,14.9
TP05388,T05388,Hyderabad,HOUSE,1,14657,UNFURNISHED,False,GARDEN,21.7
TP05389,T05389,Mumbai,HOUSE,1,119553,SEMI_FURNISHED,True,POWER_BACKUP,8.0
TP05390,T05390,Delhi,APARTMENT,3,32010,SEMI_FURNISHED,True,CLUBHOUSE,27.9
TP05391,T05391,Hyderabad,APARTMENT,1,18535,SEMI_FURNISHED,True,SWIMMING_POOL,27.4
TP05392,T05392,Mumbai,HOUSE,1,43042,FULLY_FURNISHED,True,LIFT,9.7
TP05393,T05393,Chennai,PG,1,41698,FULLY_FURNISHED,True,GARDEN,6.1
TP05394,T05394,Bangalore,HOUSE,1,107375,FULLY_FURNISHED,True,POWER_BACKUP,26.5
TP05395,T05395,Hyderabad,APARTMENT,2,118660,FULLY_FURNISHED,False,WIFI,18.1
TP05396,T05396,Bangalore,APARTMENT,1,76136,UNFURNISHED,False,PARKING,7.1
TP05397,T05397,Delhi,HOUSE,2,116187,UNFURNISHED,True,LIFT,19.4
TP05398,T05398,Chennai,VILLA,1,32542,UNFURNISHED,False,SECURITY,24.1
TP05399,T05399,Bangalore,APARTMENT,2,75936,FULLY_FURNISHED,True,GYM,26.0
TP05400,T05400,Delhi,HOUSE,2,88586,FULLY_FURNISHED,True,CLUBHOUSE,26.2
TP05401,T05401,Chennai,HOUSE,1,113324,SEMI_FURNISHED,True,CLUBHOUSE,4.4
TP05402,T05402,Chennai,HOUSE,1,16194,UNFURNISHED,False,PARKING,22.1
TP05403,T05403,Bangalore,APARTMENT,3,35605,UNFURNISHED,False,GARDEN,10.8
TP05404,T05404,Delhi,HOUSE,1,32966,UNFURNISHED,True,SWIMMING_POOL,10.0
TP05405,T05405,Hyderabad,HOUSE,1,52629,SEMI_FURNISHED,True,SECURITY,21.8
TP05406,T05406,Bangalore,PG,2,42466,UNFURNISHED,True,GARDEN,5.6
TP05407,T05407,Chennai,HOUSE,3,44472,FULLY_FURNISHED,False,SECURITY,8.9
TP05408,T05408,Mumbai,APARTMENT,3,79327,UNFURNISHED,False,GARDEN,23.6
TP05409,T05409,Bangalore,HOUSE,3,95078,FULLY_FURNISHED,False,AIR_CONDITIONING,6.4
TP05410,T05410,Chennai,HOUSE,3,47716,SEMI_FURNISHED,True,SECURITY,28.3
TP05411,T05411,Bangalore,HOUSE,3,92436,UNFURNISHED,True,SECURITY,16.9
TP05412,T05412,Hyderabad,APARTMENT,2,95719,SEMI_FURNISHED,False,AIR_CONDITIONING,20.2
TP05413,T05413,Chennai,APARTMENT,3,66806,FULLY_FURNISHED,False,POWER_BACKUP,26.5
TP05414,T05414,Delhi,PG,2,34957,UNFURNISHED,False,AIR_CONDITIONING,19.6
TP05415,T05415,Hyderabad,HOUSE,1,32597,SEMI_FURNISHED,True,GARDEN,18.0
TP05416,T05416,Chennai,HOUSE,2,86726,UNFURNISHED,False,GYM,7.3
TP05417,T05417,Hyderabad,VILLA,2,119549,SEMI_FURNISHED,False,SWIMMING_POOL,5.9
TP05418,T05418,Hyderabad,HOUSE,2,27395,UNFURNISHED,True,PARKING,8.4
TP05419,T05419,Delhi,VILLA,3,52904,FULLY_FURNISHED,True,GARDEN,16.7
TP05420,T05420,Kolkata,HOUSE,1,16461,FULLY_FURNISHED,True,POWER_BACKUP,26.2
TP05421,T05421,Delhi,PG,2,38776,SEMI_FURNISHED,False,LIFT,8.7
TP05422,T05422,Delhi,APARTMENT,3,57772,FULLY_FURNISHED,False,GARDEN,29.2
TP05423,T05423,Mumbai,HOUSE,3,99573,UNFURNISHED,False,PARKING,14.6
TP05424,T05424,Hyderabad,VILLA,3,30185,UNFURNISHED,False,SWIMMING_POOL,4.9
TP05425,T05425,Hyderabad,VILLA,1,87051,SEMI_FURNISHED,False,LIFT,17.4
TP05426,T05426,Delhi,VILLA,2,41492,UNFURNISHED,True,POWER_BACKUP,26.4
TP05427,T05427,Chennai,HOUSE,3,42209,SEMI_FURNISHED,True,CLUBHOUSE,29.6
TP05428,T05428,Mumbai,APARTMENT,1,90191,UNFURNISHED,False,PARKING,19.4
TP05429,T05429,Chennai,HOUSE,1,62095,UNFURNISHED,False,GYM,16.0
TP05430,T05430,Delhi,APARTMENT,1,101405,SEMI_FURNISHED,False,POWER_BACKUP,16.4
TP05431,T05431,Bangalore,VILLA,1,26089,UNFURNISHED,False,SWIMMING_POOL,24.4
TP05432,T05432,Delhi,PG,3,106155,SEMI_FURNISHED,False,WIFI,18.0
TP05433,T05433,Hyderabad,PG,3,72693,SEMI_FURNISHED,False,GARDEN,26.4
TP05434,T05434,Kolkata,HOUSE,1,117629,FULLY_FURNISHED,True,SWIMMING_POOL,6.3
TP05435,T05435,Chennai,PG,2,75599,FULLY_FURNISHED,False,PARKING,27.5
TP05436,T05436,Chennai,APARTMENT,3,72242,SEMI_FURNISHED,False,CLUBHOUSE,28.3
TP05437,T05437,Delhi,HOUSE,2,59340,FULLY_FURNISHED,True,WIFI,28.6
TP05438,T05438,Bangalore,HOUSE,3,47372,UNFURNISHED,False,GARDEN,13.1
TP05439,T05439,Chennai,VILLA,3,68150,UNFURNISHED,True,LIFT,25.4
TP05440,T05440,Mumbai,VILLA,3,104971,SEMI_FURNISHED,False,LIFT,26.1
TP05441,T05441,Bangalore,VILLA,1,64430,UNFURNISHED,False,LIFT,12.4
TP05442,T05442,Bangalore,VILLA,2,117872,UNFURNISHED,False,CLUBHOUSE,4.7
TP05443,T05443,Delhi,APARTMENT,2,59817,SEMI_FURNISHED,False,GYM,12.0
TP05444,T05444,Delhi,VILLA,3,42760,UNFURNISHED,True,WIFI,2.1
TP05445,T05445,Chennai,APARTMENT,1,70865,FULLY_FURNISHED,False,GARDEN,11.7
TP05446,T05446,Delhi,VILLA,1,69887,SEMI_FURNISHED,False,WIFI,6.7
TP05447,T05447,Hyderabad,VILLA,1,49099,UNFURNISHED,True,AIR_CONDITIONING,2.0
TP05448,T05448,Mumbai,PG,1,13487,FULLY_FURNISHED,True,GARDEN,8.7
TP05449,T05449,Hyderabad,VILLA,3,39528,SEMI_FURNISHED,False,SWIMMING_POOL,26.1
TP05450,T05450,Delhi,VILLA,2,109796,SEMI_FURNISHED,True,POWER_BACKUP,26.5
TP05451,T05451,Mumbai,HOUSE,2,80307,FULLY_FURNISHED,False,POWER_BACKUP,29.9
TP05452,T05452,Chennai,HOUSE,1,23849,FULLY_FURNISHED,False,SWIMMING_POOL,8.8
TP05453,T05453,Bangalore,HOUSE,1,70511,UNFURNISHED,True,POWER_BACKUP,11.8
TP05454,T05454,Bangalore,APARTMENT,1,78274,UNFURNISHED,True,GARDEN,13.2
TP05455,T05455,Hyderabad,APARTMENT,3,75805,UNFURNISHED,False,SWIMMING_POOL,23.1
TP05456,T05456,Kolkata,APARTMENT,3,108635,UNFURNISHED,False,GARDEN,10.1
TP05457,T05457,Bangalore,VILLA,3,79691,SEMI_FURNISHED,True,GYM,24.3
TP05458,T05458,Kolkata,VILLA,1,15508,FULLY_FURNISHED,False,WIFI,25.9
TP05459,T05459,Bangalore,PG,1,61822,SEMI_FURNISHED,True,LIFT,28.4
TP05460,T05460,Bangalore,HOUSE,3,28679,UNFURNISHED,False,CLUBHOUSE,9.9
TP05461,T05461,Delhi,HOUSE,2,100246,FULLY_FURNISHED,False,LIFT,16.5
TP05462,T05462,Mumbai,HOUSE,2,81581,FULLY_FURNISHED,False,CLUBHOUSE,18.2
TP05463,T05463,Mumbai,PG,3,37007,FULLY_FURNISHED,True,CLUBHOUSE,7.3
TP05464,T05464,Bangalore,PG,2,117334,SEMI_FURNISHED,True,LIFT,24.5
TP05465,T05465,Mumbai,VILLA,2,90441,UNFURNISHED,False,PARKING,27.9
TP05466,T05466,Mumbai,HOUSE,1,24036,FULLY_FURNISHED,False,GARDEN,7.3
TP05467,T05467,Bangalore,PG,3,93828,FULLY_FURNISHED,False,SWIMMING_POOL,25.1
TP05468,T05468,Hyderabad,VILLA,2,54668,FULLY_FURNISHED,False,PARKING,9.6
TP05469,T05469,Chennai,VILLA,1,114151,SEMI_FURNISHED,True,GYM,12.4
TP05470,T05470,Delhi,PG,3,62161,UNFURNISHED,False,PARKING,3.7
TP05471,T05471,Mumbai,APARTMENT,2,18710,UNFURNISHED,True,CLUBHOUSE,27.7
TP05472,T05472,Hyderabad,VILLA,1,72657,FULLY_FURNISHED,False,GYM,6.5
TP05473,T05473,Hyderabad,HOUSE,2,25614,UNFURNISHED,False,WIFI,2.8
TP05474,T05474,Hyderabad,VILLA,2,52201,FULLY_FURNISHED,True,POWER_BACKUP,11.9
TP05475,T05475,Hyderabad,PG,2,43837,SEMI_FURNISHED,True,SECURITY,15.4
TP05476,T05476,Mumbai,VILLA,3,75757,UNFURNISHED,True,LIFT,14.7
TP05477,T05477,Chennai,APARTMENT,3,25603,UNFURNISHED,False,SWIMMING_POOL,13.1
TP05478,T05478,Bangalore,PG,1,85322,FULLY_FURNISHED,True,SWIMMING_POOL,24.8
TP05479,T05479,Kolkata,VILLA,3,24154,UNFURNISHED,False,AIR_CONDITIONING,25.9
TP05480,T05480,Bangalore,APARTMENT,1,48229,UNFURNISHED,False,GYM,26.5
TP05481,T05481,Kolkata,HOUSE,3,56545,SEMI_FURNISHED,False,GYM,22.1
TP05482,T05482,Chennai,HOUSE,1,75272,FULLY_FURNISHED,True,AIR_CONDITIONING,20.4
TP05483,T05483,Kolkata,VILLA,2,82768,UNFURNISHED,False,AIR_CONDITIONING,14.0
TP05484,T05484,Chennai,PG,3,70244,UNFURNISHED,False,GARDEN,9.2
TP05485,T05485,Hyderabad,HOUSE,2,117548,FULLY_FURNISHED,False,AIR_CONDITIONING,9.2
TP05486,T05486,Bangalore,APARTMENT,2,113346,SEMI_FURNISHED,False,POWER_BACKUP,7.5
TP05487,T05487,Delhi,PG,3,98861,FULLY_FURNISHED,True,CLUBHOUSE,6.7
TP05488,T05488,Chennai,VILLA,1,105274,SEMI_FURNISHED,False,GARDEN,12.4
TP05489,T05489,Kolkata,PG,3,39757,UNFURNISHED,False,AIR_CONDITIONING,25.9
TP05490,T05490,Kolkata,HOUSE,2,25670,UNFURNISHED,False,AIR_CONDITIONING,11.7
TP05491,T05491,Hyderabad,APARTMENT,3,71858,FULLY_FURNISHED,False,SECURITY,10.6
TP05492,T05492,Chennai,PG,2,19208,SEMI_FURNISHED,False,LIFT,9.0
TP05493,T05493,Kolkata,HOUSE,3,106908,FULLY_FURNISHED,True,CLUBHOUSE,24.7
TP05494,T05494,Chennai,PG,2,104082,FULLY_FURNISHED,True,POWER_BACKUP,24.4
TP05495,T05495,Chennai,HOUSE,2,93599,UNFURNISHED,False,WIFI,5.1
TP05496,T05496,Chennai,APARTMENT,2,89386,UNFURNISHED,True,SWIMMING_POOL,10.2
TP05497,T05497,Hyderabad,VILLA,2,84042,FULLY_FURNISHED,True,POWER_BACKUP,15.8
TP05498,T05498,Hyderabad,HOUSE,2,61810,UNFURNISHED,False,SECURITY,11.6
TP05499,T05499,Mumbai,APARTMENT,3,13171,FULLY_FURNISHED,True,PARKING,10.6
TP05500,T05500,Bangalore,HOUSE,3,71242,UNFURNISHED,True,GYM,13.9
TP05501,T05501,Delhi,PG,2,46962,FULLY_FURNISHED,True,GARDEN,7.5
TP05502,T05502,Kolkata,APARTMENT,3,82498,SEMI_FURNISHED,False,GARDEN,22.8
TP05503,T05503,Bangalore,PG,3,24475,SEMI_FURNISHED,False,PARKING,2.3
TP05504,T05504,Chennai,PG,2,105798,UNFURNISHED,True,PARKING,2.7
TP05505,T05505,Delhi,APARTMENT,3,108027,UNFURNISHED,True,GARDEN,24.3
TP05506,T05506,Bangalore,HOUSE,3,94550,SEMI_FURNISHED,False,SECURITY,9.3
TP05507,T05507,Hyderabad,VILLA,2,28158,FULLY_FURNISHED,True,SWIMMING_POOL,12.6
TP05508,T05508,Bangalore,APARTMENT,1,107078,FULLY_FURNISHED,True,GARDEN,9.7
TP05509,T05509,Kolkata,VILLA,1,41483,UNFURNISHED,True,POWER_BACKUP,11.0
TP05510,T05510,Delhi,APARTMENT,1,71845,UNFURNISHED,True,LIFT,20.0
TP05511,T05511,Bangalore,APARTMENT,2,54430,SEMI_FURNISHED,True,AIR_CONDITIONING,6.4
TP05512,T05512,Bangalore,VILLA,3,33729,FULLY_FURNISHED,True,SECURITY,29.3
TP05513,T05513,Kolkata,HOUSE,3,113744,FULLY_FURNISHED,True,LIFT,21.3
TP05514,T05514,Kolkata,HOUSE,1,91724,FULLY_FURNISHED,False,GYM,24.5
TP05515,T05515,Mumbai,HOUSE,1,93036,SEMI_FURNISHED,False,SECURITY,23.6
TP05516,T05516,Chennai,VILLA,2,16678,SEMI_FURNISHED,True,GARDEN,11.4
TP05517,T05517,Delhi,APARTMENT,2,93715,FULLY_FURNISHED,False,PARKING,24.6
TP05518,T05518,Chennai,APARTMENT,1,110066,UNFURNISHED,False,SECURITY,3.3
TP05519,T05519,Chennai,PG,3,65254,SEMI_FURNISHED,False,AIR_CONDITIONING,24.8
TP05520,T05520,Kolkata,PG,1,45935,SEMI_FURNISHED,False,PARKING,5.1
TP05521,T05521,Kolkata,PG,3,23147,SEMI_FURNISHED,False,POWER_BACKUP,11.6
TP05522,T05522,Delhi,PG,2,77557,UNFURNISHED,True,WIFI,19.4
